record_id,Latitude,Longitude,Crop Sowing Time,Crop Harvesting Time,Yield Level (t/ha),season_days,sow_year,imd_STATE,imd_District,imd_Dist_Code,imd_TEHSIL,imd_lat,imd_lon,imd_distance_km,imd_year,imd_year_annual_rainfall_mm,imd_year_annual_tmin_mean,imd_year_annual_tmax_mean,imd_year_annual_pr_std,imd_year_annual_tmin_std,imd_year_annual_tmax_std,imd_clim_annual_rainfall_mm,imd_clim_annual_tmin_mean,imd_clim_annual_tmax_mean,imd_clim_annual_pr_std,imd_clim_annual_tmin_std,imd_clim_annual_tmax_std,imd_year_yield_t_ha,imd_climate_yield_t_ha,imd_year_yield_error_t_ha,imd_climate_yield_error_t_ha
80,26.07736,84.84147222,2015-06-15,2015-11-25,4.7,163.0,2015,BIHAR,GOPALGANJ,D101,BAIKUNTHPUR,26.5,84.5,58.03,2015,888.0304,19.9209,31.535,7.1725,1.5836,2.1265,1140.8409,19.4471,31.2018,7.172523013698631,1.5835780821917804,2.1265490410958905,4.86,4.19,-0.16,0.51
81,26.07506,84.83866667,2015-07-10,2015-11-20,4.8,133.0,2015,BIHAR,GOPALGANJ,D101,BAIKUNTHPUR,26.5,84.5,58.07,2015,888.0304,19.9209,31.535,7.1725,1.5836,2.1265,1140.8409,19.4471,31.2018,7.172523013698631,1.5835780821917804,2.1265490410958905,4.86,4.19,-0.06,0.61
82,26.08028,84.84111111,2015-07-18,2015-11-25,4.7,130.0,2015,BIHAR,GOPALGANJ,D101,BAIKUNTHPUR,26.5,84.5,57.75,2015,888.0304,19.9209,31.535,7.1725,1.5836,2.1265,1140.8409,19.4471,31.2018,7.172523013698631,1.5835780821917804,2.1265490410958905,4.86,4.19,-0.16,0.51
83,26.07472,84.83777778,2015-06-10,2015-11-20,4.6,163.0,2015,BIHAR,GOPALGANJ,D101,BAIKUNTHPUR,26.5,84.5,58.05,2015,888.0304,19.9209,31.535,7.1725,1.5836,2.1265,1140.8409,19.4471,31.2018,7.172523013698631,1.5835780821917804,2.1265490410958905,4.86,4.19,-0.26,0.41
84,26.08111,84.8375,2015-07-14,2015-11-10,5.1,119.0,2015,BIHAR,GOPALGANJ,D101,BAIKUNTHPUR,26.5,84.5,57.46,2015,888.0304,19.9209,31.535,7.1725,1.5836,2.1265,1140.8409,19.4471,31.2018,7.172523013698631,1.5835780821917804,2.1265490410958905,4.86,4.19,0.24,0.91
85,26.06803,84.83916667,2015-06-18,2015-11-17,5.3,152.0,2015,BIHAR,GOPALGANJ,D101,BAIKUNTHPUR,26.5,84.5,58.74,2015,888.0304,19.9209,31.535,7.1725,1.5836,2.1265,1140.8409,19.4471,31.2018,7.172523013698631,1.5835780821917804,2.1265490410958905,4.86,4.19,0.44,1.11
86,26.06908,84.83361111,2015-07-14,2015-11-10,5.1,119.0,2015,BIHAR,GOPALGANJ,D101,BAIKUNTHPUR,26.5,84.5,58.33,2015,888.0304,19.9209,31.535,7.1725,1.5836,2.1265,1140.8409,19.4471,31.2018,7.172523013698631,1.5835780821917804,2.1265490410958905,4.86,4.19,0.24,0.91
87,25.89078,84.75488889,2015-07-25,2015-11-28,5.5,126.0,2015,BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,50.4,2015,629.3482,19.7841,31.8642,5.3774,1.5725,2.0844,938.0157,19.2817,31.5265,5.377426301369863,1.572544383561644,2.0844279452054795,5.22,5.4,0.28,0.1
88,25.89208,84.75180556,2015-07-20,2015-11-10,6.2,113.0,2015,BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,50.37,2015,629.3482,19.7841,31.8642,5.3774,1.5725,2.0844,938.0157,19.2817,31.5265,5.377426301369863,1.572544383561644,2.0844279452054795,5.22,5.4,0.98,0.8
89,25.89153,84.75425,2015-07-15,2015-11-20,6.0,128.0,2015,BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,50.44,2015,629.3482,19.7841,31.8642,5.3774,1.5725,2.0844,938.0157,19.2817,31.5265,5.377426301369863,1.572544383561644,2.0844279452054795,5.22,5.4,0.78,0.6
90,25.89333,84.75280556,2015-07-10,2015-11-15,5.5,128.0,2015,BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,50.54,2015,629.3482,19.7841,31.8642,5.3774,1.5725,2.0844,938.0157,19.2817,31.5265,5.377426301369863,1.572544383561644,2.0844279452054795,5.22,5.4,0.28,0.1
91,25.88667,84.75294444,2015-07-24,2015-11-18,5.2,117.0,2015,BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,49.91,2015,629.3482,19.7841,31.8642,5.3774,1.5725,2.0844,938.0157,19.2817,31.5265,5.377426301369863,1.572544383561644,2.0844279452054795,5.22,5.4,-0.02,-0.2
92,25.89611,84.7575,2015-07-30,2015-12-01,6.0,124.0,2015,BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,51.05,2015,629.3482,19.7841,31.8642,5.3774,1.5725,2.0844,938.0157,19.2817,31.5265,5.377426301369863,1.572544383561644,2.0844279452054795,5.22,5.4,0.78,0.6
93,25.89917,84.75888889,2015-07-15,2015-11-25,4.8,133.0,2015,BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,51.41,2015,629.3482,19.7841,31.8642,5.3774,1.5725,2.0844,938.0157,19.2817,31.5265,5.377426301369863,1.572544383561644,2.0844279452054795,5.22,5.4,-0.42,-0.6
94,25.88544,84.76166667,2015-07-20,2015-11-30,5.2,133.0,2015,BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,50.24,2015,629.3482,19.7841,31.8642,5.3774,1.5725,2.0844,938.0157,19.2817,31.5265,5.377426301369863,1.572544383561644,2.0844279452054795,5.22,5.4,-0.02,-0.2
95,26.51676,85.32211111,2015-07-15,2015-11-30,4.5,138.0,2015,BIHAR,SITAMARHI,D124,RUNISAIDPUR,26.5,85.5,17.8,2015,696.3122,20.2843,31.4373,6.2555,1.4683,1.9596,1090.5922,20.0917,31.1134,6.255520821917808,1.4683260273972605,1.959558904109589,5.07,4.88,-0.57,-0.38
96,26.51669,85.32527778,2015-07-20,2015-11-27,4.8,130.0,2015,BIHAR,SITAMARHI,D124,RUNISAIDPUR,26.5,85.5,17.48,2015,696.3122,20.2843,31.4373,6.2555,1.4683,1.9596,1090.5922,20.0917,31.1134,6.255520821917808,1.4683260273972605,1.959558904109589,5.07,4.88,-0.27,-0.08
97,26.52561,85.32805556,2015-07-15,2015-11-18,4.8,126.0,2015,BIHAR,SITAMARHI,D124,RUNISAIDPUR,26.5,85.5,17.34,2015,696.3122,20.2843,31.4373,6.2555,1.4683,1.9596,1090.5922,20.0917,31.1134,6.255520821917808,1.4683260273972605,1.959558904109589,5.07,4.88,-0.27,-0.08
98,26.52592,85.32138889,2015-07-12,2015-11-15,5.0,126.0,2015,BIHAR,SITAMARHI,D124,RUNISAIDPUR,26.5,85.5,18.0,2015,696.3122,20.2843,31.4373,6.2555,1.4683,1.9596,1090.5922,20.0917,31.1134,6.255520821917808,1.4683260273972605,1.959558904109589,5.07,4.88,-0.07,0.12
99,26.51867,85.32352778,2015-07-10,2015-11-15,5.2,128.0,2015,BIHAR,SITAMARHI,D124,RUNISAIDPUR,26.5,85.5,17.68,2015,696.3122,20.2843,31.4373,6.2555,1.4683,1.9596,1090.5922,20.0917,31.1134,6.255520821917808,1.4683260273972605,1.959558904109589,5.07,4.88,0.13,0.32
100,26.51947,85.32363889,2015-07-12,2015-11-15,4.6,126.0,2015,BIHAR,SITAMARHI,D124,RUNISAIDPUR,26.5,85.5,17.68,2015,696.3122,20.2843,31.4373,6.2555,1.4683,1.9596,1090.5922,20.0917,31.1134,6.255520821917808,1.4683260273972605,1.959558904109589,5.07,4.88,-0.47,-0.28
101,26.52056,85.32386111,2015-07-10,2015-11-15,5.0,128.0,2015,BIHAR,SITAMARHI,D124,RUNISAIDPUR,26.5,85.5,17.67,2015,696.3122,20.2843,31.4373,6.2555,1.4683,1.9596,1090.5922,20.0917,31.1134,6.255520821917808,1.4683260273972605,1.959558904109589,5.07,4.88,-0.07,0.12
102,26.5225,85.32722222,2015-07-12,2015-11-15,4.5,126.0,2015,BIHAR,SITAMARHI,D124,RUNISAIDPUR,26.5,85.5,17.37,2015,696.3122,20.2843,31.4373,6.2555,1.4683,1.9596,1090.5922,20.0917,31.1134,6.255520821917808,1.4683260273972605,1.959558904109589,5.07,4.88,-0.57,-0.38
103,26.57475,85.45483333,2015-07-12,2015-11-08,4.5,119.0,2015,BIHAR,SITAMARHI,D124,RUNISAIDPUR,26.5,85.5,9.45,2015,696.3122,20.2843,31.4373,6.2555,1.4683,1.9596,1090.5922,20.0917,31.1134,6.255520821917808,1.4683260273972605,1.959558904109589,5.07,4.88,-0.57,-0.38
104,26.57422,85.45430556,2015-07-12,2015-11-28,4.8,139.0,2015,BIHAR,SITAMARHI,D124,RUNISAIDPUR,26.5,85.5,9.42,2015,696.3122,20.2843,31.4373,6.2555,1.4683,1.9596,1090.5922,20.0917,31.1134,6.255520821917808,1.4683260273972605,1.959558904109589,5.07,4.88,-0.27,-0.08
105,26.57264,85.45291667,2015-07-12,2015-11-08,4.2,119.0,2015,BIHAR,SITAMARHI,D124,RUNISAIDPUR,26.5,85.5,9.34,2015,696.3122,20.2843,31.4373,6.2555,1.4683,1.9596,1090.5922,20.0917,31.1134,6.255520821917808,1.4683260273972605,1.959558904109589,5.07,4.88,-0.87,-0.68
106,26.5745,85.450275,2015-07-12,2015-11-08,4.2,119.0,2015,BIHAR,SITAMARHI,D124,RUNISAIDPUR,26.5,85.5,9.65,2015,696.3122,20.2843,31.4373,6.2555,1.4683,1.9596,1090.5922,20.0917,31.1134,6.255520821917808,1.4683260273972605,1.959558904109589,5.07,4.88,-0.87,-0.68
107,26.57567,85.45283333,2015-07-12,2015-11-28,4.8,139.0,2015,BIHAR,SITAMARHI,D124,RUNISAIDPUR,26.5,85.5,9.63,2015,696.3122,20.2843,31.4373,6.2555,1.4683,1.9596,1090.5922,20.0917,31.1134,6.255520821917808,1.4683260273972605,1.959558904109589,5.07,4.88,-0.27,-0.08
108,26.2169,84.41447222,2015-07-30,2015-11-10,4.8,103.0,2015,BIHAR,GOPALGANJ,D101,BAIKUNTHPUR,26.5,84.5,32.61,2015,888.0304,19.9209,31.535,7.1725,1.5836,2.1265,1140.8409,19.4471,31.2018,7.172523013698631,1.5835780821917804,2.1265490410958905,4.86,4.19,-0.06,0.61
109,26.22194,84.415,2015-08-04,2015-12-11,4.6,129.0,2015,BIHAR,GOPALGANJ,D101,BAIKUNTHPUR,26.5,84.5,32.06,2015,888.0304,19.9209,31.535,7.1725,1.5836,2.1265,1140.8409,19.4471,31.2018,7.172523013698631,1.5835780821917804,2.1265490410958905,4.86,4.19,-0.26,0.41
110,26.21682,84.415,2015-07-27,2015-11-10,4.4,106.0,2015,BIHAR,GOPALGANJ,D101,BAIKUNTHPUR,26.5,84.5,32.61,2015,888.0304,19.9209,31.535,7.1725,1.5836,2.1265,1140.8409,19.4471,31.2018,7.172523013698631,1.5835780821917804,2.1265490410958905,4.86,4.19,-0.46,0.21
111,26.21681,84.41558333,2015-07-22,2015-12-11,5.0,142.0,2015,BIHAR,GOPALGANJ,D101,BAIKUNTHPUR,26.5,84.5,32.59,2015,888.0304,19.9209,31.535,7.1725,1.5836,2.1265,1140.8409,19.4471,31.2018,7.172523013698631,1.5835780821917804,2.1265490410958905,4.86,4.19,0.14,0.81
112,26.22056,84.4018,2015-07-29,2015-11-19,4.6,113.0,2015,BIHAR,GOPALGANJ,D101,BAIKUNTHPUR,26.5,84.5,32.58,2015,888.0304,19.9209,31.535,7.1725,1.5836,2.1265,1140.8409,19.4471,31.2018,7.172523013698631,1.5835780821917804,2.1265490410958905,4.86,4.19,-0.26,0.41
113,26.22589,84.40222222,2015-07-30,2015-11-10,5.0,103.0,2015,BIHAR,GOPALGANJ,D101,BAIKUNTHPUR,26.5,84.5,32.0,2015,888.0304,19.9209,31.535,7.1725,1.5836,2.1265,1140.8409,19.4471,31.2018,7.172523013698631,1.5835780821917804,2.1265490410958905,4.86,4.19,0.14,0.81
114,26.22542,84.40226389,2015-07-27,2015-11-20,4.8,116.0,2015,BIHAR,GOPALGANJ,D101,BAIKUNTHPUR,26.5,84.5,32.05,2015,888.0304,19.9209,31.535,7.1725,1.5836,2.1265,1140.8409,19.4471,31.2018,7.172523013698631,1.5835780821917804,2.1265490410958905,4.86,4.19,-0.06,0.61
115,26.225,84.40209167,2015-07-26,2015-11-15,5.0,112.0,2015,BIHAR,GOPALGANJ,D101,BAIKUNTHPUR,26.5,84.5,32.1,2015,888.0304,19.9209,31.535,7.1725,1.5836,2.1265,1140.8409,19.4471,31.2018,7.172523013698631,1.5835780821917804,2.1265490410958905,4.86,4.19,0.14,0.81
116,26.22283,84.40200556,2015-07-24,2015-10-11,4.4,79.0,2015,BIHAR,GOPALGANJ,D101,BAIKUNTHPUR,26.5,84.5,32.33,2015,888.0304,19.9209,31.535,7.1725,1.5836,2.1265,1140.8409,19.4471,31.2018,7.172523013698631,1.5835780821917804,2.1265490410958905,4.86,4.19,-0.46,0.21
117,26.18256,84.65018333,2015-07-22,2015-11-20,4.0,121.0,2015,BIHAR,GOPALGANJ,D101,BAIKUNTHPUR,26.5,84.5,38.34,2015,888.0304,19.9209,31.535,7.1725,1.5836,2.1265,1140.8409,19.4471,31.2018,7.172523013698631,1.5835780821917804,2.1265490410958905,4.86,4.19,-0.86,-0.19
118,26.18308,84.65027222,2015-07-25,2015-11-25,4.5,123.0,2015,BIHAR,GOPALGANJ,D101,BAIKUNTHPUR,26.5,84.5,38.29,2015,888.0304,19.9209,31.535,7.1725,1.5836,2.1265,1140.8409,19.4471,31.2018,7.172523013698631,1.5835780821917804,2.1265490410958905,4.86,4.19,-0.36,0.31
119,26.16835,84.65022778,2015-07-30,2015-11-27,4.4,120.0,2015,BIHAR,GOPALGANJ,D101,BAIKUNTHPUR,26.5,84.5,39.8,2015,888.0304,19.9209,31.535,7.1725,1.5836,2.1265,1140.8409,19.4471,31.2018,7.172523013698631,1.5835780821917804,2.1265490410958905,4.86,4.19,-0.46,0.21
120,26.16849,84.65027222,2015-07-28,2015-11-15,4.2,110.0,2015,BIHAR,GOPALGANJ,D101,BAIKUNTHPUR,26.5,84.5,39.79,2015,888.0304,19.9209,31.535,7.1725,1.5836,2.1265,1140.8409,19.4471,31.2018,7.172523013698631,1.5835780821917804,2.1265490410958905,4.86,4.19,-0.66,0.01
121,26.1684,84.65018611,2015-07-24,2015-11-17,4.0,116.0,2015,BIHAR,GOPALGANJ,D101,BAIKUNTHPUR,26.5,84.5,39.79,2015,888.0304,19.9209,31.535,7.1725,1.5836,2.1265,1140.8409,19.4471,31.2018,7.172523013698631,1.5835780821917804,2.1265490410958905,4.86,4.19,-0.86,-0.19
122,26.16835,84.65018056,2015-07-22,2015-11-20,4.4,121.0,2015,BIHAR,GOPALGANJ,D101,BAIKUNTHPUR,26.5,84.5,39.8,2015,888.0304,19.9209,31.535,7.1725,1.5836,2.1265,1140.8409,19.4471,31.2018,7.172523013698631,1.5835780821917804,2.1265490410958905,4.86,4.19,-0.46,0.21
123,26.16876,84.65019444,2015-07-25,2015-11-16,4.5,114.0,2015,BIHAR,GOPALGANJ,D101,BAIKUNTHPUR,26.5,84.5,39.76,2015,888.0304,19.9209,31.535,7.1725,1.5836,2.1265,1140.8409,19.4471,31.2018,7.172523013698631,1.5835780821917804,2.1265490410958905,4.86,4.19,-0.36,0.31
124,26.17617,84.65008333,2015-07-25,2015-11-26,4.0,124.0,2015,BIHAR,GOPALGANJ,D101,BAIKUNTHPUR,26.5,84.5,38.99,2015,888.0304,19.9209,31.535,7.1725,1.5836,2.1265,1140.8409,19.4471,31.2018,7.172523013698631,1.5835780821917804,2.1265490410958905,4.86,4.19,-0.86,-0.19
125,26.17611,84.65002778,2015-07-25,2015-12-11,4.2,139.0,2015,BIHAR,GOPALGANJ,D101,BAIKUNTHPUR,26.5,84.5,38.99,2015,888.0304,19.9209,31.535,7.1725,1.5836,2.1265,1140.8409,19.4471,31.2018,7.172523013698631,1.5835780821917804,2.1265490410958905,4.86,4.19,-0.66,0.01
126,25.73509,85.26914167,2015-07-12,2015-11-10,3.0,121.0,2015,BIHAR,VAISHALI,D127,RAGHOPUR,25.5,85.5,34.92,2015,819.3968,20.1522,31.9204,6.071,1.53,2.0302,1150.4442,19.637,31.4515,6.071035616438356,1.5299501369863013,2.030226575342466,5.78,4.98,-2.78,-1.98
127,25.74961,85.26916667,2015-07-10,2015-11-18,2.9,131.0,2015,BIHAR,VAISHALI,D127,RAGHOPUR,25.5,85.5,36.14,2015,819.3968,20.1522,31.9204,6.071,1.53,2.0302,1150.4442,19.637,31.4515,6.071035616438356,1.5299501369863013,2.030226575342466,5.78,4.98,-2.88,-2.08
128,25.74953,85.26925,2015-07-05,2015-11-26,3.8,144.0,2015,BIHAR,VAISHALI,D127,RAGHOPUR,25.5,85.5,36.13,2015,819.3968,20.1522,31.9204,6.071,1.53,2.0302,1150.4442,19.637,31.4515,6.071035616438356,1.5299501369863013,2.030226575342466,5.78,4.98,-1.98,-1.18
129,25.74989,85.26943611,2015-07-10,2015-11-05,4.8,118.0,2015,BIHAR,VAISHALI,D127,RAGHOPUR,25.5,85.5,36.14,2015,819.3968,20.1522,31.9204,6.071,1.53,2.0302,1150.4442,19.637,31.4515,6.071035616438356,1.5299501369863013,2.030226575342466,5.78,4.98,-0.98,-0.18
130,25.74714,85.26904167,2015-07-10,2015-10-25,4.3,107.0,2015,BIHAR,VAISHALI,D127,RAGHOPUR,25.5,85.5,35.94,2015,819.3968,20.1522,31.9204,6.071,1.53,2.0302,1150.4442,19.637,31.4515,6.071035616438356,1.5299501369863013,2.030226575342466,5.78,4.98,-1.48,-0.68
131,25.74636,85.26901944,2015-07-10,2015-10-25,4.3,107.0,2015,BIHAR,VAISHALI,D127,RAGHOPUR,25.5,85.5,35.87,2015,819.3968,20.1522,31.9204,6.071,1.53,2.0302,1150.4442,19.637,31.4515,6.071035616438356,1.5299501369863013,2.030226575342466,5.78,4.98,-1.48,-0.68
132,25.74461,85.26895833,2015-07-15,2015-10-20,4.2,97.0,2015,BIHAR,VAISHALI,D127,RAGHOPUR,25.5,85.5,35.73,2015,819.3968,20.1522,31.9204,6.071,1.53,2.0302,1150.4442,19.637,31.4515,6.071035616438356,1.5299501369863013,2.030226575342466,5.78,4.98,-1.58,-0.78
133,25.74575,85.26905556,2015-07-15,2015-10-25,4.2,102.0,2015,BIHAR,VAISHALI,D127,RAGHOPUR,25.5,85.5,35.82,2015,819.3968,20.1522,31.9204,6.071,1.53,2.0302,1150.4442,19.637,31.4515,6.071035616438356,1.5299501369863013,2.030226575342466,5.78,4.98,-1.58,-0.78
134,25.83502,85.50019444,2015-07-10,2015-11-10,4.8,123.0,2015,BIHAR,VAISHALI,D127,RAGHOPUR,25.5,85.5,37.25,2015,819.3968,20.1522,31.9204,6.071,1.53,2.0302,1150.4442,19.637,31.4515,6.071035616438356,1.5299501369863013,2.030226575342466,5.78,4.98,-0.98,-0.18
135,25.83501,85.50305556,2015-07-10,2015-11-15,5.1,128.0,2015,BIHAR,VAISHALI,D127,RAGHOPUR,25.5,85.5,37.25,2015,819.3968,20.1522,31.9204,6.071,1.53,2.0302,1150.4442,19.637,31.4515,6.071035616438356,1.5299501369863013,2.030226575342466,5.78,4.98,-0.68,0.12
136,25.83506,85.50819444,2015-07-15,2015-11-20,4.9,128.0,2015,BIHAR,VAISHALI,D127,RAGHOPUR,25.5,85.5,37.27,2015,819.3968,20.1522,31.9204,6.071,1.53,2.0302,1150.4442,19.637,31.4515,6.071035616438356,1.5299501369863013,2.030226575342466,5.78,4.98,-0.88,-0.08
137,25.83506,85.50316667,2015-07-05,2015-12-11,4.3,159.0,2015,BIHAR,VAISHALI,D127,RAGHOPUR,25.5,85.5,37.26,2015,819.3968,20.1522,31.9204,6.071,1.53,2.0302,1150.4442,19.637,31.4515,6.071035616438356,1.5299501369863013,2.030226575342466,5.78,4.98,-1.48,-0.68
138,25.83502,85.50025,2015-07-10,2015-11-20,4.2,133.0,2015,BIHAR,VAISHALI,D127,RAGHOPUR,25.5,85.5,37.25,2015,819.3968,20.1522,31.9204,6.071,1.53,2.0302,1150.4442,19.637,31.4515,6.071035616438356,1.5299501369863013,2.030226575342466,5.78,4.98,-1.58,-0.78
139,25.83504,85.50261667,2015-07-10,2015-11-15,4.7,128.0,2015,BIHAR,VAISHALI,D127,RAGHOPUR,25.5,85.5,37.26,2015,819.3968,20.1522,31.9204,6.071,1.53,2.0302,1150.4442,19.637,31.4515,6.071035616438356,1.5299501369863013,2.030226575342466,5.78,4.98,-1.08,-0.28
140,25.83509,85.50251389,2015-07-15,2015-11-25,4.8,133.0,2015,BIHAR,VAISHALI,D127,RAGHOPUR,25.5,85.5,37.26,2015,819.3968,20.1522,31.9204,6.071,1.53,2.0302,1150.4442,19.637,31.4515,6.071035616438356,1.5299501369863013,2.030226575342466,5.78,4.98,-0.98,-0.18
141,26.75223,84.62597222,2015-07-26,2015-11-25,3.8,122.0,2015,BIHAR,GOPALGANJ,D101,BAIKUNTHPUR,26.5,84.5,30.72,2015,888.0304,19.9209,31.535,7.1725,1.5836,2.1265,1140.8409,19.4471,31.2018,7.172523013698631,1.5835780821917804,2.1265490410958905,4.86,4.19,-1.06,-0.39
142,26.7521,84.62494444,2015-07-28,2015-11-27,4.0,122.0,2015,BIHAR,GOPALGANJ,D101,BAIKUNTHPUR,26.5,84.5,30.66,2015,888.0304,19.9209,31.535,7.1725,1.5836,2.1265,1140.8409,19.4471,31.2018,7.172523013698631,1.5835780821917804,2.1265490410958905,4.86,4.19,-0.86,-0.19
143,26.75206,84.62461111,2015-07-25,2015-11-30,4.2,128.0,2015,BIHAR,GOPALGANJ,D101,BAIKUNTHPUR,26.5,84.5,30.64,2015,888.0304,19.9209,31.535,7.1725,1.5836,2.1265,1140.8409,19.4471,31.2018,7.172523013698631,1.5835780821917804,2.1265490410958905,4.86,4.19,-0.66,0.01
144,26.75197,84.62180556,2015-07-22,2015-11-27,3.8,128.0,2015,BIHAR,GOPALGANJ,D101,BAIKUNTHPUR,26.5,84.5,30.52,2015,888.0304,19.9209,31.535,7.1725,1.5836,2.1265,1140.8409,19.4471,31.2018,7.172523013698631,1.5835780821917804,2.1265490410958905,4.86,4.19,-1.06,-0.39
145,26.75207,84.62355556,2015-07-19,2015-11-24,4.0,128.0,2015,BIHAR,GOPALGANJ,D101,BAIKUNTHPUR,26.5,84.5,30.6,2015,888.0304,19.9209,31.535,7.1725,1.5836,2.1265,1140.8409,19.4471,31.2018,7.172523013698631,1.5835780821917804,2.1265490410958905,4.86,4.19,-0.86,-0.19
146,26.75206,84.62472222,2015-07-23,2015-11-28,4.2,128.0,2015,BIHAR,GOPALGANJ,D101,BAIKUNTHPUR,26.5,84.5,30.65,2015,888.0304,19.9209,31.535,7.1725,1.5836,2.1265,1140.8409,19.4471,31.2018,7.172523013698631,1.5835780821917804,2.1265490410958905,4.86,4.19,-0.66,0.01
147,26.75199,84.62441667,2015-07-20,2015-11-25,3.8,128.0,2015,BIHAR,GOPALGANJ,D101,BAIKUNTHPUR,26.5,84.5,30.63,2015,888.0304,19.9209,31.535,7.1725,1.5836,2.1265,1140.8409,19.4471,31.2018,7.172523013698631,1.5835780821917804,2.1265490410958905,4.86,4.19,-1.06,-0.39
148,26.75199,84.62580556,2015-07-26,2015-12-01,4.4,128.0,2015,BIHAR,GOPALGANJ,D101,BAIKUNTHPUR,26.5,84.5,30.68,2015,888.0304,19.9209,31.535,7.1725,1.5836,2.1265,1140.8409,19.4471,31.2018,7.172523013698631,1.5835780821917804,2.1265490410958905,4.86,4.19,-0.46,0.21
149,26.752,84.62916667,2015-07-23,2015-11-28,4.0,128.0,2015,BIHAR,GOPALGANJ,D101,BAIKUNTHPUR,26.5,84.5,30.82,2015,888.0304,19.9209,31.535,7.1725,1.5836,2.1265,1140.8409,19.4471,31.2018,7.172523013698631,1.5835780821917804,2.1265490410958905,4.86,4.19,-0.86,-0.19
150,26.75167,84.62527778,2015-07-20,2015-11-25,3.6,128.0,2015,BIHAR,GOPALGANJ,D101,BAIKUNTHPUR,26.5,84.5,30.63,2015,888.0304,19.9209,31.535,7.1725,1.5836,2.1265,1140.8409,19.4471,31.2018,7.172523013698631,1.5835780821917804,2.1265490410958905,4.86,4.19,-1.26,-0.59
151,27.00536,84.40480556,2015-07-16,2015-11-18,5.0,125.0,2015,BIHAR,GOPALGANJ,D101,BAIKUNTHPUR,26.5,84.5,56.98,2015,888.0304,19.9209,31.535,7.1725,1.5836,2.1265,1140.8409,19.4471,31.2018,7.172523013698631,1.5835780821917804,2.1265490410958905,4.86,4.19,0.14,0.81
152,27.0055,84.40580556,2015-07-20,2015-11-25,4.8,128.0,2015,BIHAR,GOPALGANJ,D101,BAIKUNTHPUR,26.5,84.5,56.98,2015,888.0304,19.9209,31.535,7.1725,1.5836,2.1265,1140.8409,19.4471,31.2018,7.172523013698631,1.5835780821917804,2.1265490410958905,4.86,4.19,-0.06,0.61
153,27.00592,84.40636111,2015-07-25,2015-11-30,5.2,128.0,2015,BIHAR,GOPALGANJ,D101,BAIKUNTHPUR,26.5,84.5,57.02,2015,888.0304,19.9209,31.535,7.1725,1.5836,2.1265,1140.8409,19.4471,31.2018,7.172523013698631,1.5835780821917804,2.1265490410958905,4.86,4.19,0.34,1.01
154,27.00708,84.41033333,2015-07-15,2015-11-20,5.0,128.0,2015,BIHAR,GOPALGANJ,D101,BAIKUNTHPUR,26.5,84.5,57.08,2015,888.0304,19.9209,31.535,7.1725,1.5836,2.1265,1140.8409,19.4471,31.2018,7.172523013698631,1.5835780821917804,2.1265490410958905,4.86,4.19,0.14,0.81
155,27.00825,84.41183333,2015-07-18,2015-11-23,5.4,128.0,2015,BIHAR,GOPALGANJ,D101,BAIKUNTHPUR,26.5,84.5,57.19,2015,888.0304,19.9209,31.535,7.1725,1.5836,2.1265,1140.8409,19.4471,31.2018,7.172523013698631,1.5835780821917804,2.1265490410958905,4.86,4.19,0.54,1.21
156,27.00478,84.40791667,2015-07-17,2015-11-22,4.8,128.0,2015,BIHAR,GOPALGANJ,D101,BAIKUNTHPUR,26.5,84.5,56.87,2015,888.0304,19.9209,31.535,7.1725,1.5836,2.1265,1140.8409,19.4471,31.2018,7.172523013698631,1.5835780821917804,2.1265490410958905,4.86,4.19,-0.06,0.61
157,27.00381,84.41011111,2015-07-19,2015-11-24,5.2,128.0,2015,BIHAR,GOPALGANJ,D101,BAIKUNTHPUR,26.5,84.5,56.73,2015,888.0304,19.9209,31.535,7.1725,1.5836,2.1265,1140.8409,19.4471,31.2018,7.172523013698631,1.5835780821917804,2.1265490410958905,4.86,4.19,0.34,1.01
158,27.00016,84.41444444,2015-07-22,2015-11-27,5.0,128.0,2015,BIHAR,GOPALGANJ,D101,BAIKUNTHPUR,26.5,84.5,56.26,2015,888.0304,19.9209,31.535,7.1725,1.5836,2.1265,1140.8409,19.4471,31.2018,7.172523013698631,1.5835780821917804,2.1265490410958905,4.86,4.19,0.14,0.81
159,27.00311,84.40813889,2015-07-19,2015-11-24,5.4,128.0,2015,BIHAR,GOPALGANJ,D101,BAIKUNTHPUR,26.5,84.5,56.68,2015,888.0304,19.9209,31.535,7.1725,1.5836,2.1265,1140.8409,19.4471,31.2018,7.172523013698631,1.5835780821917804,2.1265490410958905,4.86,4.19,0.54,1.21
160,27.00433,84.40663889,2015-07-26,2015-12-01,5.0,128.0,2015,BIHAR,GOPALGANJ,D101,BAIKUNTHPUR,26.5,84.5,56.84,2015,888.0304,19.9209,31.535,7.1725,1.5836,2.1265,1140.8409,19.4471,31.2018,7.172523013698631,1.5835780821917804,2.1265490410958905,4.86,4.19,0.14,0.81
